blk_no,street,max_floor_lvl,year_completed,bldg_contract_town,flat_type_1 ROOM,flat_type_2 ROOM,flat_type_3 ROOM,flat_type_4 ROOM,flat_type_5 ROOM,flat_type_EXECUTIVE,flat_type_MULTI-GENERATION,address,latitude,longitude,postal_code,geohash
418,FAJAR RD,16,1988,BP,0,0,0,45,75,0,0,418 FAJAR RD,1.38431966142748,103.768865859999,670418,w21zck40jzfs
418,HOUGANG AVE 8,13,1988,HG,0,0,0,72,24,0,0,418 HOUGANG AVE 8,1.37598297260748,103.895426311766,530418,w21zu4qrdvuf
418,JURONG WEST ST 42,4,1984,JW,0,0,16,8,0,0,0,418 JURONG WEST ST 42,1.35114454366715,103.726473130998,640418,w21z8mgqfp85
418,PASIR RIS DR 6,13,1988,PRC,0,0,0,0,0,78,0,418 PASIR RIS DR 6,1.37181108706218,103.95438126271,510418,w21zv99r2shg
418,SERANGOON CTRL,13,1988,SGN,0,0,0,0,0,54,0,418 SERANGOON CTRL,1.34968017478362,103.875279710468,550418,w21zetxwmqw7
418,TAMPINES ST 41,12,1984,TAP,0,0,66,66,0,0,0,418 TAMPINES ST 41,1.3582722131871,103.947308949059,520418,w21ztrk0eb73
418,WOODLANDS ST 41,13,1994,WL,0,0,0,87,38,0,0,418 WOODLANDS ST 41,1.42885742321272,103.774818014083,730418,w23b1kne8w2f
418A,FERNVALE LINK,22,2017,SK,0,83,125,0,0,0,0,418A FERNVALE LINK,1.39100745746343,103.879606736157,791418,w21zgv4z4q8f
418B,FERNVALE LINK,20,2017,SK,0,38,38,114,0,0,0,418B FERNVALE LINK,1.39101485658152,103.880193298835,792418,w21zgv5ppzyq
418C,FERNVALE LINK,21,2017,SK,0,0,0,120,0,0,0,418C FERNVALE LINK,1.39095014768306,103.881014689387,793418,w21zgv5yg5fs
419,ANG MO KIO AVE 10,12,1978,AMK,0,0,139,22,1,6,0,419 ANG MO KIO AVE 10,1.36534669720177,103.85415182597,560419,w21zg2839ph6
419,BEDOK NTH ST 1,12,1978,BD,0,0,282,22,1,1,0,419 BEDOK NTH ST 1,1.32696621417456,103.928135771625,460419,w21zscw4jh6v
419,BT BATOK WEST AVE 2,10,1986,BB,0,0,0,44,46,0,0,419 BT BATOK WEST AVE 2,1.36194738218146,103.746196377992,650419,w21z8zctvt6u
419,CANBERRA RD,14,1999,SB,0,0,0,28,65,0,0,419 CANBERRA RD,1.45217478366368,103.818827838149,750419,w23b62qed10b
419,CHOA CHU KANG AVE 4,14,1992,CCK,0,0,0,0,0,65,0,419 CHOA CHU KANG AVE 4,1.38192576906172,103.74156049873,680419,w21zbew639dh
419,CLEMENTI AVE 1,20,2011,CL,0,0,0,0,0,0,0,419 CLEMENTI AVE 1,1.31021835222862,103.769589800875,120419,w21z3qd8wdqk
419,FAJAR RD,12,1988,BP,0,0,0,71,55,0,0,419 FAJAR RD,1.38394510110813,103.769613738594,670419,w21zc7fwp604
419,HOUGANG AVE 8,13,1988,HG,0,0,0,72,24,0,0,419 HOUGANG AVE 8,1.3761286530375,103.894831285996,530419,w21zu4tbt0cp
419,JURONG WEST ST 42,12,1984,JW,0,0,0,110,0,0,0,419 JURONG WEST ST 42,1.3509338709282,103.727172730504,640419,w21z8mgvf23f
419,PASIR RIS DR 6,11,1988,PRC,0,0,0,60,20,0,0,419 PASIR RIS DR 6,1.37152385430804,103.954753075267,510419,w21zv99t9qd4
419,SERANGOON CTRL,13,1988,SGN,0,0,0,72,24,0,0,419 SERANGOON CTRL,1.34920192004095,103.875859701938,550419,w21zev85dvqy
419,TAMPINES ST 41,12,1984,TAP,0,0,99,61,2,0,0,419 TAMPINES ST 41,1.35783252178817,103.946726918914,520419,w21ztr5tyq36
419,WOODLANDS ST 41,12,1986,WL,0,0,6,4,10,42,0,419 WOODLANDS ST 41,1.42851420473475,103.774572425077,730419,w23b1kn3dy3e
419,YISHUN AVE 11,10,1992,YS,0,0,0,45,27,0,0,419 YISHUN AVE 11,1.42378855512742,103.847302873542,760419,w23b555q1t3m
419A,NORTHSHORE DR,25,2021,PG,0,24,38,43,0,0,0,419A NORTHSHORE DR,1.41771139576935,103.901707718653,821419,w23bh64fv289
419B,NORTHSHORE DR,20,2021,PG,0,81,19,18,0,0,0,419B NORTHSHORE DR,1.41803209660986,103.902160274039,822419,w23bh65hxu64
419C,NORTHSHORE DR,20,2021,PG,0,81,19,18,0,0,0,419C NORTHSHORE DR,1.41830121804059,103.90257297467,823419,w23bh65w1qtb
419D,NORTHSHORE DR,25,2021,PG,0,26,39,44,0,0,0,419D NORTHSHORE DR,1.41857437092251,103.903058002183,824419,w23bh65zu9rm
42,BEDOK STH RD,16,1977,BD,0,0,0,120,0,0,0,42 BEDOK STH RD,1.32147847826862,103.940721046918,460042,w21zt0x64m7n
42,BEO CRES,10,1964,BM,0,0,0,0,0,0,0,42 BEO CRES,1.2890626839897,103.826704497888,160042,w21z6dsm3ddn
42,CAMBRIDGE RD,8,1981,KWN,0,0,0,56,0,0,0,42 CAMBRIDGE RD,1.31600523636073,103.849791577341,210042,w21z7pt4791j
42,CASSIA CRES,13,1980,GL,0,0,48,48,0,0,0,42 CASSIA CRES,1.31041140455932,103.886398004352,390042,w21z7yxc8w2u
42,CHAI CHEE ST,13,1979,BD,0,0,184,24,1,3,0,42 CHAI CHEE ST,1.32797877350561,103.925804792632,461042,w21zscu2nc0t
42,CIRCUIT RD,18,1994,GL,0,0,0,45,37,0,0,42 CIRCUIT RD,1.32684923967733,103.886293541726,370042,w21zecx9qndu
42,HOLLAND DR,4,1974,QT,0,0,16,0,0,0,0,42 HOLLAND DR,1.30790383303654,103.792961440964,270042,w21z3y5ep6cq
42,JLN BAHAGIA,2,1959,KWN,0,0,8,0,0,0,0,42 JLN BAHAGIA,1.32714983319586,103.856962444169,320042,w21ze3d74wsj
42,KIM CHENG ST,4,1949,BM,0,0,24,0,0,0,0,42 KIM CHENG ST,1.28443456965915,103.831598973038,161042,w21z69zf7egw
42,SIMS DR,12,1989,GL,0,0,0,66,0,0,0,42 SIMS DR,1.31700019582001,103.875994635636,380042,w21z7zb0n4es
42,STIRLING RD,2,1963,QT,0,0,0,10,0,0,0,42 STIRLING RD,1.29833288584402,103.802299987051,140042,w21z6h6e2fuc
42,TANGLIN HALT RD,10,1962,QT,0,0,0,0,0,0,0,42 TANGLIN HALT RD,1.29847005618339,103.798580178027,141042,w21z3uru4hr5
42,TELOK BLANGAH RISE,14,1975,BM,0,0,148,0,4,0,0,42 TELOK BLANGAH RISE,1.2709187086214,103.822685388438,090042,w21z4x37eumm
42A,MARGARET DR,45,2021,QT,0,0,120,84,42,0,0,42A MARGARET DR,1.29679541465289,103.807326025942,143042,w21z6hn4qh0m
42A,SIMS DR,4,1989,GL,0,0,0,15,9,0,0,42A SIMS DR,1.31666887543625,103.87609745599,381042,w21z7z8q0sb5
420,ANG MO KIO AVE 10,12,1979,AMK,0,0,0,0,0,0,0,420 ANG MO KIO AVE 10,1.36499919016779,103.853111647739,560420,w21zg0rx8yk9
420,BEDOK NTH ST 1,12,1978,BD,0,0,240,22,1,0,0,420 BEDOK NTH ST 1,1.32774467875638,103.928874390405,460420,w21zscwwwm99
420,BT BATOK WEST AVE 2,12,1985,BB,0,0,68,46,0,0,0,420 BT BATOK WEST AVE 2,1.36255043035847,103.745770795352,650420,w21zbb137tv9
420,CANBERRA RD,14,1999,SB,0,0,0,27,65,0,0,420 CANBERRA RD,1.45267974712812,103.818888937745,750420,w23b62qw7rnk
420,CHOA CHU KANG AVE 4,16,1992,CCK,0,0,0,0,0,75,0,420 CHOA CHU KANG AVE 4,1.38147127512783,103.741375947485,680420,w21zbeqptkbt
420,CLEMENTI AVE 1,40,2012,CL,0,0,76,224,0,0,0,420 CLEMENTI AVE 1,1.31004548976462,103.769123845594,120420,w21z3q6ref4v
420,FAJAR RD,12,1988,BP,0,0,0,44,22,0,0,420 FAJAR RD,1.3846500073791,103.76951726565,670420,w21zck4djj2p
420,HOUGANG AVE 10,13,1988,HG,0,0,0,96,24,0,0,420 HOUGANG AVE 10,1.37580558530644,103.894819073452,530420,w21zu4mysu8p
420,JURONG WEST ST 42,12,1984,JW,0,0,0,110,0,0,0,420 JURONG WEST ST 42,1.35057175087713,103.72717276553,640420,w21z8mggdkcf
420,PASIR RIS DR 6,4,1988,PRC,0,0,0,0,0,12,0,420 PASIR RIS DR 6,1.37142743816904,103.954479067916,510420,w21zv99m4utg
420,SERANGOON CTRL,13,1988,SGN,0,0,0,72,24,0,0,420 SERANGOON CTRL,1.34914910857959,103.875117043231,550420,w21zetxe3et5
420,TAMPINES ST 41,12,1984,TAP,0,0,66,44,0,0,0,420 TAMPINES ST 41,1.35786466213391,103.947534562834,520420,w21ztrhq1h7d
420,WOODLANDS ST 41,12,1985,WL,0,0,6,4,10,42,0,420 WOODLANDS ST 41,1.42814009724191,103.774574393421,730420,w23b17yrdbe5
420A,NORTHSHORE DR,25,2021,PG,0,0,0,73,47,0,0,420A NORTHSHORE DR,1.41843911388677,103.901599784186,821420,w23bh64z4b0n
420B,NORTHSHORE DR,19,2021,PG,0,0,0,58,35,0,0,420B NORTHSHORE DR,1.4186531330314,103.901912547383,822420,w23bh6706017
420C,NORTHSHORE DR,19,2021,PG,0,0,0,58,35,0,0,420C NORTHSHORE DR,1.41892697046946,103.902358246497,823420,w23bh673u7jt
420D,NORTHSHORE DR,26,2021,PG,0,0,0,75,72,0,0,420D NORTHSHORE DR,1.41916860720759,103.902815748067,824420,w23bh67er04y
421,ANG MO KIO AVE 10,13,1978,AMK,0,0,111,22,0,1,0,421 ANG MO KIO AVE 10,1.36538422642267,103.852966961527,560421,w21zg0x3vw0f
421,BEDOK NTH RD,14,1978,BD,0,0,0,156,0,0,0,421 BEDOK NTH RD,1.32825912318808,103.928973650256,460421,w21zscyc8t7w
421,BT BATOK WEST AVE 2,12,1985,BB,0,0,68,46,0,0,0,421 BT BATOK WEST AVE 2,1.36251752917877,103.744946684475,650421,w21zbb0c0rxj
421,CANBERRA RD,14,1999,SB,0,0,0,27,65,0,0,421 CANBERRA RD,1.45299061364993,103.818532777338,750421,w23b62w271hf
421,CHOA CHU KANG AVE 4,12,1990,CCK,0,0,0,66,22,0,0,421 CHOA CHU KANG AVE 4,1.38177896881885,103.740747501903,680421,w21zbet9qw7b
421,CLEMENTI AVE 1,40,2012,CL,0,0,76,224,0,0,0,421 CLEMENTI AVE 1,1.30909798702908,103.768355913054,120421,w21z3q3f1cw3
421,FAJAR RD,12,1988,BP,0,0,0,65,21,0,0,421 FAJAR RD,1.38439637247239,103.770045042926,670421,w21zck509q1y
421,HOUGANG AVE 10,13,1988,HG,0,0,0,60,24,0,0,421 HOUGANG AVE 10,1.37542347327419,103.894728671793,530421,w21zu4mu6ts8
421,JURONG WEST ST 42,10,1984,JW,0,0,53,54,0,0,0,421 JURONG WEST ST 42,1.35019763757677,103.727348817983,640421,w21z8mgcqrj4
421,PASIR RIS DR 6,11,1988,PRC,0,0,0,70,20,0,0,421 PASIR RIS DR 6,1.37110521918972,103.954876767473,510421,w21zv99ek0w3
421,SERANGOON CTRL,13,1988,SGN,0,0,0,72,24,0,0,421 SERANGOON CTRL,1.348845490498,103.875224639926,550421,w21zetx9s5j2
421,TAMPINES ST 41,12,1984,TAP,0,0,66,44,0,0,0,421 TAMPINES ST 41,1.35751860691899,103.947536321519,520421,w21ztrhk15uc
421,WOODLANDS ST 41,13,1994,WL,0,0,0,48,24,0,0,421 WOODLANDS ST 41,1.42777430170853,103.774621743717,730421,w23b17ym7uqm
421A,NORTHSHORE DR,26,2020,PG,0,162,50,0,0,0,0,421A NORTHSHORE DR,1.41905392093084,103.903939265877,821421,w23bh6kd96bd
421B,NORTHSHORE DR,26,2021,PG,0,144,0,92,0,0,0,421B NORTHSHORE DR,1.41924637367443,103.904704708435,822421,w23bh6m5eneq
421C,NORTHSHORE DR,26,2021,PG,0,163,48,0,0,0,0,421C NORTHSHORE DR,1.41921326140541,103.905299855658,823421,w23bh6me8bx0
422,ANG MO KIO AVE 3,13,1978,AMK,0,0,171,22,1,3,0,422 ANG MO KIO AVE 3,1.36799988809778,103.851873942231,560422,w21zg1n9hj9v
422,BEDOK NTH RD,14,1978,BD,0,0,0,156,0,0,0,422 BEDOK NTH RD,1.32868929343533,103.928893754255,460422,w21zscysntxu
422,BT BATOK WEST AVE 2,12,1985,BB,0,0,67,46,0,0,0,422 BT BATOK WEST AVE 2,1.36218905539241,103.745774940015,650422,w21z8zcr7f2w
422,CANBERRA RD,14,1999,SB,0,0,0,28,65,0,0,422 CANBERRA RD,1.45343668669671,103.818449528171,750422,w23b62w6chnz
422,CHOA CHU KANG AVE 4,16,1991,CCK,0,0,0,66,12,0,0,422 CHOA CHU KANG AVE 4,1.38225681754484,103.740957419462,680422,w21zbetu5x27
422,CLEMENTI AVE 1,20,2011,CL,0,0,0,0,0,0,0,422 CLEMENTI AVE 1,1.30920998855189,103.769336312288,120422,w21z3q6d8y3m
422,FAJAR RD,11,1988,BP,0,0,0,0,0,60,0,422 FAJAR RD,1.38501326288105,103.769678527968,670422,w21zck4u2c0m
422,HOUGANG AVE 6,10,1989,HG,0,0,0,81,18,0,0,422 HOUGANG AVE 6,1.37477276740887,103.894050584351,530422,w21zu4m2du5n
422,JURONG WEST ST 42,10,1984,JW,0,0,54,36,0,0,0,422 JURONG WEST ST 42,1.3502543792217,103.726390598371,640422,w21z8mg3b1dt
422,PASIR RIS DR 6,13,1989,PRC,0,0,0,0,0,72,0,422 PASIR RIS DR 6,1.37042585991842,103.954516818246,510422,w21zv93r7ccu
422,SERANGOON CTRL,13,1988,SGN,0,0,0,72,24,0,0,422 SERANGOON CTRL,1.34885014270392,103.87600083488,550422,w21zev81w7bh
422,TAMPINES ST 41,4,1984,TAP,0,0,16,16,0,0,0,422 TAMPINES ST 41,1.35731431611461,103.947005050195,520422,w21ztr5fuv8x
422A,NORTHSHORE DR,26,2020,PG,0,0,0,86,95,0,0,422A NORTHSHORE DR,1.41965710213282,103.904006658847,821422,w23bh6kw4g6b
422B,NORTHSHORE DR,26,2021,PG,0,0,0,86,95,0,0,422B NORTHSHORE DR,1.4198034954577,103.905195322462,822422,w23bh6mqyw91
423,ANG MO KIO AVE 3,11,1978,AMK,0,0,0,80,20,0,0,423 ANG MO KIO AVE 3,1.36876058776016,103.851771128044,560423,w21zg1nt9emn
423,BEDOK NTH AVE 1,12,1978,BD,0,0,124,22,2,2,0,423 BEDOK NTH AVE 1,1.32797614118511,103.927565110763,460423,w21zscv8pb9q
423,BT BATOK WEST AVE 2,12,1985,BB,0,0,68,46,0,0,0,423 BT BATOK WEST AVE 2,1.36215691970023,103.744946718558,650423,w21z8zbz0krn
423,CANBERRA RD,14,1999,SB,0,0,0,0,0,65,0,423 CANBERRA RD,1.45374132100674,103.818123782511,750423,w23b62wh9t5b
423,CHOA CHU KANG AVE 4,12,1990,CCK,0,0,0,93,22,0,0,423 CHOA CHU KANG AVE 4,1.3820241469387,103.740310723833,680423,w21zbet6u7yr
423,CLEMENTI AVE 1,28,2011,CL,0,104,50,50,0,0,0,423 CLEMENTI AVE 1,1.30945612208303,103.769918822857,120423,w21z3q6unk7d
423,FAJAR RD,17,1988,BP,0,0,0,0,64,0,0,423 FAJAR RD,1.38539699350939,103.769211131634,670423,w21zck4qtbey
423,HOUGANG AVE 6,10,1989,HG,0,0,0,72,18,0,0,423 HOUGANG AVE 6,1.37415468804791,103.89401945837,530423,w21zu4jm415b
423,JURONG WEST AVE 1,8,1983,JW,0,0,60,28,0,0,0,423 JURONG WEST AVE 1,1.35086140005278,103.725450709899,640423,w21z8mft64vf
423,PASIR RIS DR 6,11,1989,PRC,0,0,0,60,20,0,0,423 PASIR RIS DR 6,1.3701664165127,103.954785587471,510423,w21zv93tf1d3
423,SERANGOON CTRL,13,1988,SGN,0,0,0,0,0,60,0,423 SERANGOON CTRL,1.3484907716087,103.875588802735,550423,w21zetrzs8uu
423,TAMPINES ST 41,12,1984,TAP,0,0,0,74,40,0,0,423 TAMPINES ST 41,1.35707271057215,103.947601553633,520423,w21ztrh3d8tw
423,YISHUN AVE 11,12,1987,YS,0,0,0,110,0,0,0,423 YISHUN AVE 11,1.42284296540435,103.848313795012,760423,w23b55h09j5h
423A,NORTHSHORE CRES,26,2022,PG,0,167,24,49,0,0,0,423A NORTHSHORE CRES,1.41904626961974,103.905793485343,821423,w23bh6mfs3rh
423B,NORTHSHORE CRES,26,2022,PG,0,143,48,0,0,0,0,423B NORTHSHORE CRES,1.41903834551696,103.906324283634,822423,w23bh6q62zfv
424,ANG MO KIO AVE 3,12,1978,AMK,0,0,152,22,1,0,0,424 ANG MO KIO AVE 3,1.36860660305158,103.850808805402,560424,w21zg1juenz8
424,BEDOK NTH AVE 1,12,1978,BD,0,0,121,22,2,3,0,424 BEDOK NTH AVE 1,1.32842001017396,103.927482674529,460424,w21zscvdtg7y
424,BT BATOK WEST AVE 2,4,1986,BB,0,0,9,5,0,0,0,424 BT BATOK WEST AVE 2,1.36185535796353,103.74553689387,650424,w21z8zcjqhpp
424,CANBERRA RD,14,1999,SB,0,0,0,39,52,0,0,424 CANBERRA RD,1.45383269452891,103.818731178228,750424,w23b62wmpy0c
424,CHOA CHU KANG AVE 4,4,1990,CCK,0,0,0,14,6,0,0,424 CHOA CHU KANG AVE 4,1.38148303585952,103.740309029232,680424,w21zbemrsrhg
424,CLEMENTI AVE 1,20,2011,CL,0,0,68,68,0,0,0,424 CLEMENTI AVE 1,1.30954013201631,103.770500847759,120424,w21z3q7kegvx
424,FAJAR RD,4,1988,BP,0,0,0,10,6,0,0,424 FAJAR RD,1.38573866937106,103.769173144685,670424,w21zck62sbrt
424,HOUGANG AVE 6,13,1989,HG,0,0,0,93,21,0,0,424 HOUGANG AVE 6,1.37376370041835,103.893618945204,530424,w21zu4j4bb15
424,JURONG WEST AVE 1,4,1983,JW,0,0,8,8,0,0,0,424 JURONG WEST AVE 1,1.35105755054314,103.724885928904,640424,w21z8mfnmp2s
424,PASIR RIS DR 6,4,1989,PRC,0,0,0,0,0,16,0,424 PASIR RIS DR 6,1.37003389949154,103.954505634101,510424,w21zv93m58cd
424,SERANGOON CTRL,13,1988,SGN,0,0,0,0,0,60,0,424 SERANGOON CTRL,1.34814738936672,103.875590835007,550424,w21zetrvs8yk
424,TAMPINES ST 41,12,1984,TAP,0,0,66,44,0,0,0,424 TAMPINES ST 41,1.3574700321204,103.948217690385,520424,w21ztrhgc4bb
424,WOODLANDS ST 41,12,1996,WL,0,0,0,77,22,0,0,424 WOODLANDS ST 41,1.42728730939008,103.774859398322,730424,w23b17yd93xs
424A,YISHUN AVE 11,13,2014,YS,0,96,36,0,0,0,0,424A YISHUN AVE 11,1.42322643296322,103.848049317931,761424,w23b555ffutu
424B,YISHUN AVE 11,13,2014,YS,0,96,36,0,0,0,0,424B YISHUN AVE 11,1.42324554532359,103.84854187629,762424,w23b55h5n2jq
424C,YISHUN AVE 11,13,2013,YS,0,0,84,48,0,0,0,424C YISHUN AVE 11,1.42325871209596,103.849154996435,763424,w23b55hehdwk
424D,YISHUN AVE 11,13,2013,YS,0,0,24,84,0,0,0,424D YISHUN AVE 11,1.42282966353596,103.849223389089,764424,w23b55h8w69m
425,ANG MO KIO AVE 3,12,1978,AMK,0,0,130,22,1,0,0,425 ANG MO KIO AVE 3,1.36912241721255,103.851616057064,560425,w21zg1nrwnct
425,BEDOK NTH RD,12,1978,BD,0,0,130,22,0,1,0,425 BEDOK NTH RD,1.32936960154503,103.929067536324,460425,w21zsfnb4u3w
425,BT BATOK WEST AVE 2,4,1986,BB,0,0,12,6,0,0,0,425 BT BATOK WEST AVE 2,1.3618323500025,103.745225942903,650425,w21z8zbvnzzq
425,CANBERRA RD,14,1999,SB,0,0,0,56,52,0,0,425 CANBERRA RD,1.4543786727951,103.818678117563,750425,w23b62y2qec4
425,CHOA CHU KANG AVE 4,12,1990,CCK,0,0,0,93,22,0,0,425 CHOA CHU KANG AVE 4,1.38121893045435,103.739482403988,680425,w21zbeky1jue
425,CLEMENTI AVE 1,40,2012,CL,0,0,0,74,148,0,0,425 CLEMENTI AVE 1,1.30962652347548,103.771123130536,120425,w21z3q7v4kjd
425,FAJAR RD,17,1988,BP,0,0,0,0,64,0,0,425 FAJAR RD,1.38585799382058,103.769495984289,670425,w21zck69hw8k
425,HOUGANG AVE 6,13,1989,HG,0,0,0,57,21,0,0,425 HOUGANG AVE 6,1.37342329350967,103.893600213613,530425,w21zu4j0b2ej
425,JURONG WEST AVE 1,8,1983,JW,0,0,72,51,0,1,0,425 JURONG WEST AVE 1,1.35085080574192,103.724437331849,640425,w21z8mcv68f4
425,PASIR RIS DR 6,11,1989,PRC,0,0,0,80,20,0,0,425 PASIR RIS DR 6,1.36956993932329,103.954864275083,510425,w21zv93d7fkf
425,SERANGOON AVE 1,13,1988,SGN,0,0,0,84,24,0,0,425 SERANGOON AVE 1,1.34812643498708,103.876605097771,550425,w21zev2tkkfx
425,TAMPINES ST 41,12,1985,TAP,0,0,0,48,40,0,0,425 TAMPINES ST 41,1.3590599438785,103.94818218974,520425,w21ztrkv05nk
425,WOODLANDS ST 41,13,1996,WL,0,0,0,36,48,0,0,425 WOODLANDS ST 41,1.42711319460913,103.773996244241,730425,w23b17vct3hj
425,YISHUN AVE 11,12,1987,YS,0,0,0,110,0,0,0,425 YISHUN AVE 11,1.42242242128485,103.848326515766,760425,w23b54un1qu8
425A,NORTHSHORE CRES,26,2022,PG,0,0,21,64,88,0,0,425A NORTHSHORE CRES,1.41961916604644,103.906181939652,821425,w23bh6qjvs0y
425B,NORTHSHORE CRES,26,2022,PG,0,0,21,94,82,0,0,425B NORTHSHORE CRES,1.41951094431327,103.906662295631,822425,w23bh6qt28nb
426,ANG MO KIO AVE 3,12,1978,AMK,0,0,0,132,0,0,0,426 ANG MO KIO AVE 3,1.36948046776679,103.853309796692,560426,w21zg1r9v98m
426,BEDOK NTH RD,12,1978,BD,0,0,128,22,1,0,0,426 BEDOK NTH RD,1.32980063275837,103.928985674792,460426,w21zsfnf8uu9
426,BT BATOK WEST AVE 2,10,1986,BB,0,0,0,44,46,0,0,426 BT BATOK WEST AVE 2,1.36167974405645,103.744897400512,650426,w21z8zbsr7d2
426,CHOA CHU KANG AVE 4,16,1991,CCK,0,0,0,96,0,0,0,426 CHOA CHU KANG AVE 4,1.38053535977727,103.739234509084,680426,w21zbekd5q7y
426,CLEMENTI AVE 3,12,1977,CL,0,0,125,22,1,2,0,426 CLEMENTI AVE 3,1.31158040643011,103.764211279777,120426,w21z3nyb927c
426,FAJAR RD,4,1988,BP,0,0,0,0,0,12,0,426 FAJAR RD,1.3862212525698,103.769484069418,670426,w21zck6ek4r7
426,HOUGANG AVE 6,10,1989,HG,0,0,0,45,18,0,0,426 HOUGANG AVE 6,1.3735640903293,103.89307111249,530426,w21zu4h9s4bs
426,JURONG WEST AVE 1,16,1984,JW,0,0,0,20,98,0,0,426 JURONG WEST AVE 1,1.35159139427911,103.72464010393,640426,w21z8q1cx6ck
426,PASIR RIS DR 6,12,1987,PRC,0,0,0,132,0,0,0,426 PASIR RIS DR 6,1.36996833213481,103.956002614221,510426,w21zv96kwktg
426,SERANGOON AVE 1,13,1988,SGN,0,0,0,72,24,0,0,426 SERANGOON AVE 1,1.34779505728772,103.876022094599,550426,w21zev25qxpy
426,TAMPINES ST 41,13,1985,TAP,0,0,0,0,0,72,0,426 TAMPINES ST 41,1.35957478152808,103.947930045838,520426,w21ztrs84747
426,WOODLANDS ST 41,13,1996,WL,0,0,0,36,48,0,0,426 WOODLANDS ST 41,1.42711341742034,103.773283188353,730426,w23b17v3sc0r
426A,YISHUN AVE 11,13,2013,YS,0,24,0,24,72,0,0,426A YISHUN AVE 11,1.42308082717826,103.846419380158,761426,w23b554dhcqx
426B,YISHUN AVE 11,13,2013,YS,0,0,0,72,0,0,0,426B YISHUN AVE 11,1.4227214845963,103.846366899948,762426,w23b54fxgwx2
426C,YISHUN AVE 11,13,2013,YS,0,48,0,24,24,0,0,426C YISHUN AVE 11,1.42271649180053,103.846963657212,763426,w23b54gpcts6
426D,YISHUN AVE 11,13,2013,YS,0,24,0,24,72,0,0,426D YISHUN AVE 11,1.42312201562129,103.84749822076,764426,w23b5556q15j
427,ANG MO KIO AVE 3,12,1978,AMK,0,0,0,132,0,0,0,427 ANG MO KIO AVE 3,1.36931185924705,103.854550605629,560427,w21zg328f6jx
427,BEDOK NTH RD,12,1978,BD,0,0,0,154,0,0,0,427 BEDOK NTH RD,1.32910888380153,103.92773420389,460427,w21zscvyeez7
427,BT PANJANG RING RD,17,1988,BP,0,0,0,0,64,0,0,427 BT PANJANG RING RD,1.38637062116916,103.76981124939,670427,w21zck6u5y5q
427,CHOA CHU KANG AVE 4,12,1990,CCK,0,0,0,66,22,0,0,427 CHOA CHU KANG AVE 4,1.38088418626698,103.73976352968,680427,w21zbekupxqp
427,CLEMENTI AVE 3,12,1977,CL,0,0,132,22,0,0,0,427 CLEMENTI AVE 3,1.31197064490002,103.763802999659,120427,w21z3ny6zc53
427,HOUGANG AVE 6,4,1989,HG,0,0,0,0,0,26,0,427 HOUGANG AVE 6,1.37447080577543,103.893091053432,530427,w21zu4hwu7zt
427,JURONG WEST AVE 1,12,1984,JW,0,0,0,16,82,0,0,427 JURONG WEST AVE 1,1.35131373566097,103.725596710632,640427,w21z8mfxvx4s
427,PASIR RIS DR 6,12,1987,PRC,0,0,0,110,0,0,0,427 PASIR RIS DR 6,1.37030649259799,103.956014968641,510427,w21zv96qwexh
427,SERANGOON CTRL,13,1988,SGN,0,0,0,72,24,0,0,427 SERANGOON CTRL,1.34778813419006,103.875198480006,550427,w21zetre7tcv
427,TAMPINES ST 41,13,1985,TAP,0,0,0,0,0,72,0,427 TAMPINES ST 41,1.35954388945989,103.948530438356,520427,w21ztrmpbm65
427,WOODLANDS ST 41,12,1996,WL,0,0,0,44,22,0,0,427 WOODLANDS ST 41,1.42729507942919,103.772494639198,730427,w23b17ufd7h6
427,YISHUN AVE 11,12,1987,YS,0,0,0,132,0,0,0,427 YISHUN AVE 11,1.42206906919871,103.848091765572,760427,w23b54gu5uvs
428,ANG MO KIO AVE 3,12,1978,AMK,0,0,0,132,0,0,0,428 ANG MO KIO AVE 3,1.36893906457102,103.854412288513,560428,w21zg30qxhwx
428,BEDOK NTH RD,12,1978,BD,0,0,0,154,0,0,0,428 BEDOK NTH RD,1.32953994162628,103.9276500842,460428,w21zsfjc1u0w
428,BT PANJANG RING RD,4,1988,BP,0,0,0,10,6,0,0,428 BT PANJANG RING RD,1.38671359425711,103.769773159389,670428,w21zck6y4yph
428,CHOA CHU KANG AVE 4,4,1991,CCK,0,0,0,16,0,0,0,428 CHOA CHU KANG AVE 4,1.38123953345099,103.739992955985,680428,w21zbemnm19q
428,CLEMENTI AVE 3,12,1977,CL,0,0,129,22,1,0,0,428 CLEMENTI AVE 3,1.31251199063401,103.763268836507,120428,w21z3nyjgmvn
428,HOUGANG AVE 6,17,1989,HG,0,0,0,0,0,44,0,428 HOUGANG AVE 6,1.37499448674029,103.893254845203,530428,w21zu4kcbm99
428,JURONG WEST AVE 1,4,1984,JW,0,0,9,10,0,0,0,428 JURONG WEST AVE 1,1.35159913494273,103.725287626291,640428,w21z8q43wkk4
428,PASIR RIS DR 6,11,1989,PRC,0,0,0,80,20,0,0,428 PASIR RIS DR 6,1.36938405176505,103.95649211363,510428,w21zv96c1zdy
428,TAMPINES ST 41,11,1985,TAP,0,0,0,0,0,80,0,428 TAMPINES ST 41,1.35908616639236,103.948910995142,520428,w21ztrmm30jb
